experiment_id,timestamp,instance_id,scale,event_type,instance_seed,dynamic_seed,algorithm_seed,budget_sec,algorithm,status,error_message,runtime_sec,makespan,objective,total_agv_travel,loaded_travel,empty_travel,empty_travel_ratio,machine_waiting_for_agv,queue_wait,total_runtime_sec,mean_event_latency,p50_event_latency,p95_event_latency,p99_event_latency,max_event_latency,budget_violation_rate,timeout_count,feasible,gap_to_best_pct,rank_in_setting,notes
fair|S|breakdown|42|0.1|B-CORE-no-graph,2026-06-03T14:41:58,S_breakdown_seed42,S,breakdown,42,30042,30042,0.1,B-CORE-no-graph,solved,,0.011977,48.026998,48.026998,230.896724,146.934072,83.962651,0.363637,6.477476,6.477476,0.011987,0.000155,0.000155,0.000158,0.000158,0.000158,0.000000,0,true,0.000000,1,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|0.1|B-CORE,2026-06-03T14:41:58,S_breakdown_seed42,S,breakdown,42,30042,30042,0.1,B-CORE,solved,,0.012692,48.026998,48.026998,230.896724,146.934072,83.962651,0.363637,6.477476,6.477476,0.012702,0.000161,0.000161,0.000164,0.000165,0.000165,0.000000,0,true,0.000000,2,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|0.1|MOEA-NSGA2,2026-06-03T14:41:58,S_breakdown_seed42,S,breakdown,42,30042,30042,0.1,MOEA-NSGA2,solved,,0.312846,48.047524,48.047524,239.887741,151.901209,87.986533,0.366782,7.376447,7.376447,0.312854,0.103198,0.103198,0.104555,0.104676,0.104706,1.000000,3,true,0.042738,3,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|0.1|LNS,2026-06-03T14:41:58,S_breakdown_seed42,S,breakdown,42,30042,30042,0.1,LNS,solved,,0.314012,48.047524,48.047524,239.887741,151.901209,87.986533,0.366782,7.376447,7.376447,0.314020,0.102899,0.102899,0.102932,0.102935,0.102936,1.000000,3,true,0.042738,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|0.1|B-CORE-no-bottleneck,2026-06-03T14:41:58,S_breakdown_seed42,S,breakdown,42,30042,30042,0.1,B-CORE-no-bottleneck,solved,,0.013158,49.047524,49.047524,228.902563,144.830141,84.072422,0.367285,8.002066,8.002066,0.013201,0.000157,0.000157,0.000163,0.000163,0.000163,0.000000,0,true,2.124901,5,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|0.1|GA,2026-06-03T14:41:58,S_breakdown_seed42,S,breakdown,42,30042,30042,0.1,GA,solved,,0.312809,51.159449,51.159449,255.745606,154.863005,100.882601,0.394465,7.821856,7.821856,0.312819,0.102313,0.102313,0.103670,0.103791,0.103821,1.000000,3,true,6.522271,6,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|0.1|DCGA,2026-06-03T14:41:58,S_breakdown_seed42,S,breakdown,42,30042,30042,0.1,DCGA,solved,,0.314394,51.561316,51.561316,247.783810,149.863005,97.920805,0.395186,7.447523,7.447523,0.314403,0.102388,0.102388,0.103386,0.103475,0.103497,1.000000,3,true,7.359023,7,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|0.1|SA,2026-06-03T14:41:58,S_breakdown_seed42,S,breakdown,42,30042,30042,0.1,SA,solved,,0.309929,52.680970,52.680970,260.210217,153.114412,107.095805,0.411574,7.566609,7.566609,0.309937,0.100612,0.100612,0.100835,0.100855,0.100860,1.000000,3,true,9.690325,8,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|0.1|MachineRank,2026-06-03T14:41:58,S_breakdown_seed42,S,breakdown,42,30042,30042,0.1,MachineRank,solved,,0.009397,56.730517,56.730517,266.958809,151.901209,115.057600,0.430994,8.071948,8.071948,0.009405,0.000035,0.000035,0.000052,0.000054,0.000054,0.000000,0,true,18.122138,9,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|0.1|MOR,2026-06-03T14:41:58,S_breakdown_seed42,S,breakdown,42,30042,30042,0.1,MOR,solved,,0.006356,64.205767,64.205767,282.443582,166.332957,116.110626,0.411093,8.413726,8.413726,0.006364,0.000006,0.000006,0.000006,0.000006,0.000006,0.000000,0,true,33.686821,10,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|0.5|GA,2026-06-03T14:44:05,S_breakdown_seed42,S,breakdown,42,30042,30042,0.5,GA,solved,,1.512691,47.430517,47.430517,227.494198,142.791937,84.702261,0.372327,7.166170,7.166170,1.512701,0.501702,0.501702,0.503005,0.503121,0.503150,1.000000,3,true,0.000000,1,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|0.5|B-CORE,2026-06-03T14:44:04,S_breakdown_seed42,S,breakdown,42,30042,30042,0.5,B-CORE,solved,,0.013798,48.026998,48.026998,230.896724,146.934072,83.962651,0.363637,6.477476,6.477476,0.013807,0.000157,0.000157,0.000162,0.000162,0.000162,0.000000,0,true,1.257589,2,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|0.5|B-CORE-no-graph,2026-06-03T14:44:04,S_breakdown_seed42,S,breakdown,42,30042,30042,0.5,B-CORE-no-graph,solved,,0.013607,48.026998,48.026998,230.896724,146.934072,83.962651,0.363637,6.477476,6.477476,0.013616,0.000158,0.000158,0.000165,0.000165,0.000165,0.000000,0,true,1.257589,3,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|0.5|LNS,2026-06-03T14:44:05,S_breakdown_seed42,S,breakdown,42,30042,30042,0.5,LNS,solved,,1.514341,48.047524,48.047524,239.887741,151.901209,87.986533,0.366782,7.376447,7.376447,1.514354,0.502989,0.502989,0.503669,0.503729,0.503744,1.000000,3,true,1.300865,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|0.5|DCGA,2026-06-03T14:44:05,S_breakdown_seed42,S,breakdown,42,30042,30042,0.5,DCGA,solved,,1.510940,48.466051,48.466051,239.565266,149.863005,89.702261,0.374438,7.440512,7.440512,1.510952,0.501174,0.501174,0.501293,0.501303,0.501306,1.000000,3,true,2.183265,5,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|0.5|MOEA-NSGA2,2026-06-03T14:44:05,S_breakdown_seed42,S,breakdown,42,30042,30042,0.5,MOEA-NSGA2,solved,,1.511773,48.600078,48.600078,242.494198,149.863005,92.631193,0.381993,7.343656,7.343656,1.511782,0.501998,0.501998,0.502671,0.502731,0.502746,1.000000,3,true,2.465841,6,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|0.5|B-CORE-no-bottleneck,2026-06-03T14:44:04,S_breakdown_seed42,S,breakdown,42,30042,30042,0.5,B-CORE-no-bottleneck,solved,,0.011942,49.047524,49.047524,228.902563,144.830141,84.072422,0.367285,8.002066,8.002066,0.011951,0.000150,0.000150,0.000154,0.000155,0.000155,0.000000,0,true,3.409212,7,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|0.5|SA,2026-06-03T14:44:05,S_breakdown_seed42,S,breakdown,42,30042,30042,0.5,SA,solved,,1.511322,51.394983,51.394983,244.887741,155.185480,89.702261,0.366300,7.285383,7.285383,1.511338,0.502278,0.502278,0.503382,0.503481,0.503505,1.000000,3,true,8.358471,8,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|0.5|MachineRank,2026-06-03T14:44:04,S_breakdown_seed42,S,breakdown,42,30042,30042,0.5,MachineRank,solved,,0.008525,56.730517,56.730517,266.958809,151.901209,115.057600,0.430994,8.071948,8.071948,0.008536,0.000033,0.000033,0.000054,0.000056,0.000057,0.000000,0,true,19.607629,9,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|0.5|MOR,2026-06-03T14:44:04,S_breakdown_seed42,S,breakdown,42,30042,30042,0.5,MOR,solved,,0.006189,64.205767,64.205767,282.443582,166.332957,116.110626,0.411093,8.413726,8.413726,0.006198,0.000006,0.000006,0.000006,0.000006,0.000006,0.000000,0,true,35.368052,10,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|1.0|DCGA,2026-06-03T14:44:07,S_breakdown_seed42,S,breakdown,42,30042,30042,1.0,DCGA,solved,,3.010298,45.966051,45.966051,229.565266,144.863005,84.702261,0.368968,7.213240,7.213240,3.010310,1.001397,1.001397,1.001660,1.001683,1.001689,1.000000,3,true,0.000000,1,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|1.0|MOEA-NSGA2,2026-06-03T14:44:07,S_breakdown_seed42,S,breakdown,42,30042,30042,1.0,MOEA-NSGA2,solved,,3.016855,46.400078,46.400078,240.745606,151.934072,88.811533,0.368902,6.790168,6.790168,3.016864,1.003983,1.003983,1.004689,1.004751,1.004767,1.000000,3,true,0.944234,2,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|1.0|GA,2026-06-03T14:44:07,S_breakdown_seed42,S,breakdown,42,30042,30042,1.0,GA,solved,,3.012768,47.430517,47.430517,227.494198,142.791937,84.702261,0.372327,7.166170,7.166170,3.012779,1.001870,1.001870,1.001939,1.001946,1.001947,1.000000,3,true,3.185973,3,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|1.0|B-CORE-no-graph,2026-06-03T14:44:04,S_breakdown_seed42,S,breakdown,42,30042,30042,1.0,B-CORE-no-graph,solved,,0.012643,48.026998,48.026998,230.896724,146.934072,83.962651,0.363637,6.477476,6.477476,0.012655,0.000155,0.000155,0.000159,0.000159,0.000160,0.000000,0,true,4.483629,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|1.0|B-CORE,2026-06-03T14:44:04,S_breakdown_seed42,S,breakdown,42,30042,30042,1.0,B-CORE,solved,,0.012076,48.026998,48.026998,230.896724,146.934072,83.962651,0.363637,6.477476,6.477476,0.012085,0.000154,0.000154,0.000159,0.000159,0.000159,0.000000,0,true,4.483629,5,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|1.0|LNS,2026-06-03T14:44:07,S_breakdown_seed42,S,breakdown,42,30042,30042,1.0,LNS,solved,,3.010612,48.047524,48.047524,239.887741,151.901209,87.986533,0.366782,7.376447,7.376447,3.010622,1.002042,1.002042,1.002318,1.002343,1.002349,1.000000,3,true,4.528283,6,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|1.0|B-CORE-no-bottleneck,2026-06-03T14:44:04,S_breakdown_seed42,S,breakdown,42,30042,30042,1.0,B-CORE-no-bottleneck,solved,,0.013049,49.047524,49.047524,228.902563,144.830141,84.072422,0.367285,8.002066,8.002066,0.013058,0.000156,0.000156,0.000159,0.000159,0.000159,0.000000,0,true,6.703802,7,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|1.0|SA,2026-06-03T14:44:07,S_breakdown_seed42,S,breakdown,42,30042,30042,1.0,SA,solved,,3.024578,51.394983,51.394983,244.887741,155.185480,89.702261,0.366300,7.285383,7.285383,3.024591,1.005728,1.005728,1.006362,1.006418,1.006432,1.000000,3,true,11.810743,8,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|1.0|MachineRank,2026-06-03T14:44:04,S_breakdown_seed42,S,breakdown,42,30042,30042,1.0,MachineRank,solved,,0.008559,56.730517,56.730517,266.958809,151.901209,115.057600,0.430994,8.071948,8.071948,0.008569,0.000039,0.000039,0.000063,0.000065,0.000066,0.000000,0,true,23.418296,9,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|1.0|MOR,2026-06-03T14:44:04,S_breakdown_seed42,S,breakdown,42,30042,30042,1.0,MOR,solved,,0.006266,64.205767,64.205767,282.443582,166.332957,116.110626,0.411093,8.413726,8.413726,0.006276,0.000006,0.000006,0.000006,0.000006,0.000006,0.000000,0,true,39.680842,10,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|5.0|LNS,2026-06-03T14:44:11,S_breakdown_seed42,S,breakdown,42,30042,30042,5.0,LNS,solved,,7.811945,43.066051,43.066051,217.494198,144.863005,72.631193,0.333945,6.491528,6.491528,7.811959,2.822035,2.822035,3.073819,3.096200,3.101795,0.000000,0,true,0.000000,1,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|5.0|MOEA-NSGA2,2026-06-03T14:44:20,S_breakdown_seed42,S,breakdown,42,30042,30042,5.0,MOEA-NSGA2,solved,,15.017514,44.259449,44.259449,226.006494,139.863005,86.143489,0.381155,6.988107,6.988107,15.017526,5.003210,5.003210,5.005175,5.005350,5.005394,1.000000,3,true,2.771088,2,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|5.0|GA,2026-06-03T14:44:19,S_breakdown_seed42,S,breakdown,42,30042,30042,5.0,GA,solved,,15.018256,45.966051,45.966051,234.565266,149.863005,84.702261,0.361103,7.008316,7.008316,15.018270,5.004744,5.004744,5.005407,5.005466,5.005481,1.000000,3,true,6.733842,3,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|5.0|DCGA,2026-06-03T14:44:20,S_breakdown_seed42,S,breakdown,42,30042,30042,5.0,DCGA,solved,,15.016650,46.280372,46.280372,244.532402,158.972277,85.560126,0.349893,7.230366,7.230366,15.016664,5.003570,5.003570,5.004597,5.004689,5.004711,1.000000,3,true,7.463700,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|5.0|SA,2026-06-03T14:44:13,S_breakdown_seed42,S,breakdown,42,30042,30042,5.0,SA,solved,,7.918746,47.558308,47.558308,225.745606,135.720869,90.024737,0.398788,6.962771,6.962771,7.918760,2.854664,2.854664,2.915044,2.920411,2.921753,0.000000,0,true,10.431086,5,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|5.0|B-CORE,2026-06-03T14:44:04,S_breakdown_seed42,S,breakdown,42,30042,30042,5.0,B-CORE,solved,,0.011532,48.026998,48.026998,230.896724,146.934072,83.962651,0.363637,6.477476,6.477476,0.011539,0.000151,0.000151,0.000156,0.000156,0.000157,0.000000,0,true,11.519391,6,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|5.0|B-CORE-no-graph,2026-06-03T14:44:04,S_breakdown_seed42,S,breakdown,42,30042,30042,5.0,B-CORE-no-graph,solved,,0.012760,48.026998,48.026998,230.896724,146.934072,83.962651,0.363637,6.477476,6.477476,0.012769,0.000153,0.000153,0.000158,0.000158,0.000158,0.000000,0,true,11.519391,7,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|5.0|B-CORE-no-bottleneck,2026-06-03T14:44:04,S_breakdown_seed42,S,breakdown,42,30042,30042,5.0,B-CORE-no-bottleneck,solved,,0.013557,49.047524,49.047524,228.902563,144.830141,84.072422,0.367285,8.002066,8.002066,0.013566,0.000151,0.000151,0.000155,0.000155,0.000155,0.000000,0,true,13.889068,8,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|5.0|MachineRank,2026-06-03T14:44:04,S_breakdown_seed42,S,breakdown,42,30042,30042,5.0,MachineRank,solved,,0.009642,56.730517,56.730517,266.958809,151.901209,115.057600,0.430994,8.071948,8.071948,0.009652,0.000046,0.000046,0.000074,0.000077,0.000078,0.000000,0,true,31.729090,9,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|5.0|MOR,2026-06-03T14:44:04,S_breakdown_seed42,S,breakdown,42,30042,30042,5.0,MOR,solved,,0.008303,64.205767,64.205767,282.443582,166.332957,116.110626,0.411093,8.413726,8.413726,0.008311,0.000008,0.000008,0.000009,0.000009,0.000009,0.000000,0,true,49.086730,10,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|10.0|LNS,2026-06-03T14:44:13,S_breakdown_seed42,S,breakdown,42,30042,30042,10.0,LNS,solved,,7.993571,43.066051,43.066051,217.494198,144.863005,72.631193,0.333945,6.491528,6.491528,7.993584,2.851990,2.851990,2.938822,2.946540,2.948469,0.000000,0,true,0.000000,1,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|10.0|MOEA-NSGA2,2026-06-03T14:44:37,S_breakdown_seed42,S,breakdown,42,30042,30042,10.0,MOEA-NSGA2,solved,,30.016873,43.971146,43.971146,211.864358,132.791937,79.072422,0.373222,6.983959,6.983959,30.016884,10.002914,10.002914,10.003197,10.003222,10.003228,1.000000,3,true,2.101644,2,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|10.0|GA,2026-06-03T14:44:35,S_breakdown_seed42,S,breakdown,42,30042,30042,10.0,GA,solved,,30.016761,45.966051,45.966051,234.565266,149.863005,84.702261,0.361103,7.008316,7.008316,30.016772,10.003599,10.003599,10.003633,10.003636,10.003636,1.000000,3,true,6.733842,3,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|10.0|DCGA,2026-06-03T14:44:37,S_breakdown_seed42,S,breakdown,42,30042,30042,10.0,DCGA,solved,,30.014990,46.280372,46.280372,244.532402,158.972277,85.560126,0.349893,7.230366,7.230366,30.014999,10.003085,10.003085,10.005000,10.005171,10.005213,1.000000,3,true,7.463700,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|10.0|SA,2026-06-03T14:44:15,S_breakdown_seed42,S,breakdown,42,30042,30042,10.0,SA,solved,,7.973173,47.558308,47.558308,225.745606,135.720869,90.024737,0.398788,6.962771,6.962771,7.973186,2.830720,2.830720,3.034862,3.053008,3.057544,0.000000,0,true,10.431086,5,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|10.0|B-CORE,2026-06-03T14:44:05,S_breakdown_seed42,S,breakdown,42,30042,30042,10.0,B-CORE,solved,,0.017317,48.026998,48.026998,230.896724,146.934072,83.962651,0.363637,6.477476,6.477476,0.017329,0.000234,0.000234,0.000245,0.000245,0.000246,0.000000,0,true,11.519391,6,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|10.0|B-CORE-no-graph,2026-06-03T14:44:05,S_breakdown_seed42,S,breakdown,42,30042,30042,10.0,B-CORE-no-graph,solved,,0.014180,48.026998,48.026998,230.896724,146.934072,83.962651,0.363637,6.477476,6.477476,0.014187,0.000236,0.000236,0.000246,0.000247,0.000247,0.000000,0,true,11.519391,7,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|10.0|B-CORE-no-bottleneck,2026-06-03T14:44:05,S_breakdown_seed42,S,breakdown,42,30042,30042,10.0,B-CORE-no-bottleneck,solved,,0.016678,49.047524,49.047524,228.902563,144.830141,84.072422,0.367285,8.002066,8.002066,0.016690,0.000227,0.000227,0.000239,0.000240,0.000240,0.000000,0,true,13.889068,8,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|10.0|MachineRank,2026-06-03T14:44:05,S_breakdown_seed42,S,breakdown,42,30042,30042,10.0,MachineRank,solved,,0.007051,56.730517,56.730517,266.958809,151.901209,115.057600,0.430994,8.071948,8.071948,0.007058,0.000033,0.000033,0.000053,0.000054,0.000055,0.000000,0,true,31.729090,9,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|42|10.0|MOR,2026-06-03T14:44:05,S_breakdown_seed42,S,breakdown,42,30042,30042,10.0,MOR,solved,,0.006228,64.205767,64.205767,282.443582,166.332957,116.110626,0.411093,8.413726,8.413726,0.006237,0.000007,0.000007,0.000007,0.000007,0.000007,0.000000,0,true,49.086730,10,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|43|0.1|MOEA-NSGA2,2026-06-03T14:44:08,S_breakdown_seed43,S,breakdown,43,30043,30043,0.1,MOEA-NSGA2,solved,,0.318961,45.903301,45.903301,203.352063,127.563912,75.788150,0.372694,5.917944,5.917944,0.318974,0.103602,0.103602,0.105326,0.105479,0.105518,1.000000,3,true,0.000000,1,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|43|0.1|GA,2026-06-03T14:44:07,S_breakdown_seed43,S,breakdown,43,30043,30043,0.1,GA,solved,,0.310182,46.480372,46.480372,225.023748,134.463622,90.560126,0.402447,7.512869,7.512869,0.310198,0.100463,0.100463,0.100632,0.100647,0.100651,1.000000,3,true,1.257145,2,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|43|0.1|LNS,2026-06-03T14:44:07,S_breakdown_seed43,S,breakdown,43,30043,30043,0.1,LNS,solved,,0.319516,49.235012,49.235012,260.485982,154.774739,105.711244,0.405823,8.958986,8.958986,0.319529,0.103969,0.103969,0.104045,0.104052,0.104054,1.000000,3,true,7.258108,3,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|43|0.1|B-CORE,2026-06-03T14:44:07,S_breakdown_seed43,S,breakdown,43,30043,30043,0.1,B-CORE,solved,,0.010892,49.701893,49.701893,235.749303,147.234409,88.514894,0.375462,9.154772,9.154772,0.010900,0.000155,0.000155,0.000163,0.000163,0.000164,0.000000,0,true,8.275204,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|43|0.1|B-CORE-no-graph,2026-06-03T14:44:07,S_breakdown_seed43,S,breakdown,43,30043,30043,0.1,B-CORE-no-graph,solved,,0.013291,49.701893,49.701893,235.749303,147.234409,88.514894,0.375462,9.154772,9.154772,0.013300,0.000241,0.000241,0.000254,0.000255,0.000255,0.000000,0,true,8.275204,5,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|43|0.1|SA,2026-06-03T14:44:07,S_breakdown_seed43,S,breakdown,43,30043,30043,0.1,SA,solved,,0.311946,52.123106,52.123106,281.113569,166.227326,114.886243,0.408683,10.265591,10.265591,0.311959,0.100652,0.100652,0.100715,0.100720,0.100722,1.000000,3,true,13.549799,6,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|43|0.1|DCGA,2026-06-03T14:44:07,S_breakdown_seed43,S,breakdown,43,30043,30043,0.1,DCGA,solved,,0.312174,53.086070,53.086070,246.082558,148.916874,97.165684,0.394850,10.280304,10.280304,0.312188,0.100979,0.100979,0.101508,0.101555,0.101566,1.000000,3,true,15.647609,7,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|43|0.1|B-CORE-no-bottleneck,2026-06-03T14:44:07,S_breakdown_seed43,S,breakdown,43,30043,30043,0.1,B-CORE-no-bottleneck,solved,,0.010968,53.964053,53.964053,286.394254,159.305477,127.088777,0.443755,11.940425,11.940425,0.010976,0.000157,0.000157,0.000163,0.000164,0.000164,0.000000,0,true,17.560288,8,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|43|0.1|MachineRank,2026-06-03T14:44:07,S_breakdown_seed43,S,breakdown,43,30043,30043,0.1,MachineRank,solved,,0.006280,60.809491,60.809491,334.969402,187.810746,147.158656,0.439320,14.003356,14.003356,0.006288,0.000030,0.000030,0.000049,0.000051,0.000051,0.000000,0,true,32.473024,9,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|43|0.1|MOR,2026-06-03T14:44:07,S_breakdown_seed43,S,breakdown,43,30043,30043,0.1,MOR,solved,,0.005106,62.111165,62.111165,267.625665,151.743064,115.882601,0.433003,8.675787,8.675787,0.005113,0.000006,0.000006,0.000006,0.000006,0.000006,0.000000,0,true,35.308711,10,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|43|0.5|MOEA-NSGA2,2026-06-03T14:44:12,S_breakdown_seed43,S,breakdown,43,30043,30043,0.5,MOEA-NSGA2,solved,,1.515724,43.403301,43.403301,184.209927,123.421777,60.788150,0.329994,5.439390,5.439390,1.515733,0.503282,0.503282,0.503925,0.503982,0.503997,1.000000,3,true,0.000000,1,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|43|0.5|GA,2026-06-03T14:44:09,S_breakdown_seed43,S,breakdown,43,30043,30043,0.5,GA,solved,,1.511947,44.944529,44.944529,227.555785,128.421777,99.134009,0.435647,6.963627,6.963627,1.511956,0.501020,0.501020,0.501407,0.501442,0.501450,1.000000,3,true,3.550947,2,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|43|0.5|SA,2026-06-03T14:44:11,S_breakdown_seed43,S,breakdown,43,30043,30043,0.5,SA,solved,,1.519476,47.940706,47.940706,274.742220,168.998113,105.744107,0.384885,9.665937,9.665937,1.519486,0.504636,0.504636,0.504852,0.504872,0.504877,1.000000,3,true,10.454055,3,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|43|0.5|LNS,2026-06-03T14:44:09,S_breakdown_seed43,S,breakdown,43,30043,30043,0.5,LNS,solved,,1.514744,48.986375,48.986375,260.485982,154.774739,105.711244,0.405823,8.958986,8.958986,1.514759,0.502920,0.502920,0.503058,0.503070,0.503073,1.000000,3,true,12.863247,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|43|0.5|DCGA,2026-06-03T14:44:10,S_breakdown_seed43,S,breakdown,43,30043,30043,0.5,DCGA,solved,,1.517152,49.136520,49.136520,246.940422,151.845806,95.094616,0.385091,8.418813,8.418813,1.517168,0.503707,0.503707,0.504038,0.504067,0.504074,1.000000,3,true,13.209177,5,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|43|0.5|B-CORE,2026-06-03T14:44:07,S_breakdown_seed43,S,breakdown,43,30043,30043,0.5,B-CORE,solved,,0.015814,49.701893,49.701893,235.749303,147.234409,88.514894,0.375462,9.154772,9.154772,0.015825,0.000233,0.000233,0.000245,0.000246,0.000246,0.000000,0,true,14.511781,6,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|43|0.5|B-CORE-no-graph,2026-06-03T14:44:07,S_breakdown_seed43,S,breakdown,43,30043,30043,0.5,B-CORE-no-graph,solved,,0.015547,49.701893,49.701893,235.749303,147.234409,88.514894,0.375462,9.154772,9.154772,0.015558,0.000235,0.000235,0.000254,0.000256,0.000256,0.000000,0,true,14.511781,7,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|43|0.5|B-CORE-no-bottleneck,2026-06-03T14:44:07,S_breakdown_seed43,S,breakdown,43,30043,30043,0.5,B-CORE-no-bottleneck,solved,,0.015947,53.964053,53.964053,286.394254,159.305477,127.088777,0.443755,11.940425,11.940425,0.015959,0.000229,0.000229,0.000244,0.000245,0.000246,0.000000,0,true,24.331679,8,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|43|0.5|MachineRank,2026-06-03T14:44:07,S_breakdown_seed43,S,breakdown,43,30043,30043,0.5,MachineRank,solved,,0.008894,60.809491,60.809491,334.969402,187.810746,147.158656,0.439320,14.003356,14.003356,0.008906,0.000042,0.000042,0.000070,0.000072,0.000073,0.000000,0,true,40.103378,9,objective equals makespan; due-date/tardiness fields are not available in this instance format
fair|S|breakdown|43|0.5|MOR,2026-06-03T14:44:07,S_breakdown_seed43,S,breakdown,43,30043,30043,0.5,MOR,solved,,0.007555,62.111165,62.111165,267.625665,151.743064,115.882601,0.433003,8.675787,8.675787,0.007566,0.000009,0.000009,0.000009,0.000009,0.000009,0.000000,0,true,43.102399,10,objective equals makespan; due-date/tardiness fields are not available in this instance format
