experiment_id,timestamp,instance_id,scale,event_type,instance_seed,dynamic_seed,algorithm_seed,budget_sec,algorithm,status,error_message,runtime_sec,model_type,solver,solver_status,n_jobs,n_machines,n_agvs,n_ops_per_job,exact_or_relaxed_objective,exact_or_relaxed_makespan,exact_or_relaxed_agv_travel,exact_best_bound,bcore_objective,bcore_makespan,bcore_agv_travel,gap_pct_vs_exact_or_relaxed,exact_runtime_sec,bcore_runtime_sec,speedup_ratio,feasible,timeout,notes
exact|mixed|J2|M2|A1|O2|45,2026-06-03T14:43:42,mixed_J2_M2_A1_O2_seed45,J2_M2_A1_O2,mixed,45,50045,45,60.0,,solved,,0.065427,complete_simulator_branch_bound_agv_path_tiny,project_environment_branch_bound,solved,2,2,1,2,12.000000,12.000000,,12.000000,12.000000,12.000000,not_logged_by_exact_worker,0.000000,0.063368,0.001258,50.384114,true,false,Tiny branch-bound rows are exact over the project simulator. Other rows are CP-SAT transport-capacity relaxation; empty AGV repositioning/path conflicts are relaxed.
exact|mixed|J2|M2|A1|O2|44,2026-06-03T14:43:42,mixed_J2_M2_A1_O2_seed44,J2_M2_A1_O2,mixed,44,50044,44,60.0,,solved,,0.076549,complete_simulator_branch_bound_agv_path_tiny,project_environment_branch_bound,solved,2,2,1,2,14.880523,14.880523,,14.880523,20.683298,20.683298,not_logged_by_exact_worker,38.995778,0.074204,0.001518,48.879257,true,false,Tiny branch-bound rows are exact over the project simulator. Other rows are CP-SAT transport-capacity relaxation; empty AGV repositioning/path conflicts are relaxed.
exact|mixed|J2|M2|A1|O2|46,2026-06-03T14:43:42,mixed_J2_M2_A1_O2_seed46,J2_M2_A1_O2,mixed,46,50046,46,60.0,,solved,,0.071881,complete_simulator_branch_bound_agv_path_tiny,project_environment_branch_bound,solved,2,2,1,2,20.692582,20.692582,,20.692582,22.692582,22.692582,not_logged_by_exact_worker,9.665299,0.069813,0.001256,55.570008,true,false,Tiny branch-bound rows are exact over the project simulator. Other rows are CP-SAT transport-capacity relaxation; empty AGV repositioning/path conflicts are relaxed.
exact|mixed|J2|M2|A1|O2|48,2026-06-03T14:43:42,mixed_J2_M2_A1_O2_seed48,J2_M2_A1_O2,mixed,48,50048,48,60.0,,solved,,0.070625,complete_simulator_branch_bound_agv_path_tiny,project_environment_branch_bound,solved,2,2,1,2,15.000000,15.000000,,15.000000,16.000000,16.000000,not_logged_by_exact_worker,6.666667,0.068454,0.001364,50.197111,true,false,Tiny branch-bound rows are exact over the project simulator. Other rows are CP-SAT transport-capacity relaxation; empty AGV repositioning/path conflicts are relaxed.
exact|mixed|J2|M2|A1|O2|47,2026-06-03T14:43:42,mixed_J2_M2_A1_O2_seed47,J2_M2_A1_O2,mixed,47,50047,47,60.0,,solved,,0.106377,complete_simulator_branch_bound_agv_path_tiny,project_environment_branch_bound,solved,2,2,1,2,16.802776,16.802776,,16.802776,19.692582,19.692582,not_logged_by_exact_worker,17.198389,0.104090,0.001500,69.379657,true,false,Tiny branch-bound rows are exact over the project simulator. Other rows are CP-SAT transport-capacity relaxation; empty AGV repositioning/path conflicts are relaxed.
exact|rush_job|J2|M2|A1|O2|51,2026-06-03T14:43:42,rush_job_J2_M2_A1_O2_seed51,J2_M2_A1_O2,rush_job,51,40051,51,60.0,,solved,,0.327984,complete_simulator_branch_bound_agv_path_tiny,project_environment_branch_bound,solved,2,2,1,2,12.000000,12.000000,,12.000000,15.077747,15.077747,not_logged_by_exact_worker,25.647893,0.325699,0.001452,224.263995,true,false,Tiny branch-bound rows are exact over the project simulator. Other rows are CP-SAT transport-capacity relaxation; empty AGV repositioning/path conflicts are relaxed.
exact|mixed|J2|M2|A1|O2|49,2026-06-03T14:43:42,mixed_J2_M2_A1_O2_seed49,J2_M2_A1_O2,mixed,49,50049,49,60.0,,solved,,0.095156,complete_simulator_branch_bound_agv_path_tiny,project_environment_branch_bound,solved,2,2,1,2,12.880523,12.880523,,12.880523,12.880523,12.880523,not_logged_by_exact_worker,0.000000,0.092942,0.001386,67.067398,true,false,Tiny branch-bound rows are exact over the project simulator. Other rows are CP-SAT transport-capacity relaxation; empty AGV repositioning/path conflicts are relaxed.
exact|mixed|J2|M2|A1|O2|50,2026-06-03T14:43:42,mixed_J2_M2_A1_O2_seed50,J2_M2_A1_O2,mixed,50,50050,50,60.0,,solved,,0.062365,complete_simulator_branch_bound_agv_path_tiny,project_environment_branch_bound,solved,2,2,1,2,11.692582,11.692582,,11.692582,16.692582,16.692582,not_logged_by_exact_worker,42.762153,0.060130,0.001428,42.104755,true,false,Tiny branch-bound rows are exact over the project simulator. Other rows are CP-SAT transport-capacity relaxation; empty AGV repositioning/path conflicts are relaxed.
exact|static|J2|M2|A1|O2|43,2026-06-03T14:43:42,static_J2_M2_A1_O2_seed43,J2_M2_A1_O2,static,43,43,43,60.0,,solved,,0.021570,complete_simulator_branch_bound_agv_path_tiny,project_environment_branch_bound,solved,2,2,1,2,10.692582,10.692582,,10.692582,12.000000,12.000000,not_logged_by_exact_worker,12.227332,0.019888,0.000961,20.686499,true,false,Tiny branch-bound rows are exact over the project simulator. Other rows are CP-SAT transport-capacity relaxation; empty AGV repositioning/path conflicts are relaxed.
exact|static|J2|M2|A1|O2|45,2026-06-03T14:43:42,static_J2_M2_A1_O2_seed45,J2_M2_A1_O2,static,45,45,45,60.0,,solved,,0.007100,complete_simulator_branch_bound_agv_path_tiny,project_environment_branch_bound,solved,2,2,1,2,8.692582,8.692582,,8.692582,8.692582,8.692582,not_logged_by_exact_worker,0.000000,0.005664,0.000752,7.535187,true,false,Tiny branch-bound rows are exact over the project simulator. Other rows are CP-SAT transport-capacity relaxation; empty AGV repositioning/path conflicts are relaxed.
