experiment_id,timestamp,instance_id,scale,event_type,instance_seed,dynamic_seed,algorithm_seed,budget_sec,algorithm,status,error_message,runtime_sec,weight_name,weight_kind,perturbation_percent,weight_seed,coeff_json,component_json,makespan,objective,agv_travel,latency,rank,percentile,notes
weight_single|S|mixed|43|machine_remaining_work|single_coeff|50,2026-06-03T15:01:55,S_mixed_seed43,S,mixed,43,50043,50043,0.0,B-CORE,solved,,0.012575,machine_remaining_work,single_coeff,50,0,"{""machine_remaining_work"": -0.12}",{},61.747027,61.747027,271.534013,0.000151,,,q_p is represented by machine_pressure and remains machine-side only; AGV q_p is N/A
weight_single|S|mixed|43|agv_transport|single_coeff|-10,2026-06-03T15:01:55,S_mixed_seed43,S,mixed,43,50043,50043,0.0,B-CORE,solved,,0.012481,agv_transport,single_coeff,-10,0,"{""agv_transport"": 0.9}",{},61.747027,61.747027,271.534013,0.000145,,,q_p is represented by machine_pressure and remains machine-side only; AGV q_p is N/A
weight_single|S|mixed|43|agv_transport|single_coeff|50,2026-06-03T15:01:55,S_mixed_seed43,S,mixed,43,50043,50043,0.0,B-CORE,solved,,0.009854,agv_transport,single_coeff,50,0,"{""agv_transport"": 1.5}",{},61.747027,61.747027,271.534013,0.000115,,,q_p is represented by machine_pressure and remains machine-side only; AGV q_p is N/A
weight_single|S|mixed|43|agv_transport|single_coeff|-50,2026-06-03T15:01:55,S_mixed_seed43,S,mixed,43,50043,50043,0.0,B-CORE,solved,,0.009928,agv_transport,single_coeff,-50,0,"{""agv_transport"": 0.5}",{},61.747027,61.747027,271.534013,0.000116,,,q_p is represented by machine_pressure and remains machine-side only; AGV q_p is N/A
weight_single|S|mixed|43|agv_transport|single_coeff|10,2026-06-03T15:01:55,S_mixed_seed43,S,mixed,43,50043,50043,0.0,B-CORE,solved,,0.014058,agv_transport,single_coeff,10,0,"{""agv_transport"": 1.1}",{},61.747027,61.747027,271.534013,0.000164,,,q_p is represented by machine_pressure and remains machine-side only; AGV q_p is N/A
weight_single|S|mixed|43|agv_wait|single_coeff|-10,2026-06-03T15:01:55,S_mixed_seed43,S,mixed,43,50043,50043,0.0,B-CORE,solved,,0.011085,agv_wait,single_coeff,-10,0,"{""agv_wait"": 0.225}",{},61.747027,61.747027,271.534013,0.000128,,,q_p is represented by machine_pressure and remains machine-side only; AGV q_p is N/A
weight_single|S|mixed|43|agv_transport|single_coeff|-25,2026-06-03T15:01:55,S_mixed_seed43,S,mixed,43,50043,50043,0.0,B-CORE,solved,,0.015244,agv_transport,single_coeff,-25,0,"{""agv_transport"": 0.75}",{},61.747027,61.747027,271.534013,0.000186,,,q_p is represented by machine_pressure and remains machine-side only; AGV q_p is N/A
weight_single|S|mixed|43|agv_transport|single_coeff|25,2026-06-03T15:01:55,S_mixed_seed43,S,mixed,43,50043,50043,0.0,B-CORE,solved,,0.014603,agv_transport,single_coeff,25,0,"{""agv_transport"": 1.25}",{},61.747027,61.747027,271.534013,0.000175,,,q_p is represented by machine_pressure and remains machine-side only; AGV q_p is N/A
weight_single|S|mixed|43|agv_wait|single_coeff|10,2026-06-03T15:01:55,S_mixed_seed43,S,mixed,43,50043,50043,0.0,B-CORE,solved,,0.014862,agv_wait,single_coeff,10,0,"{""agv_wait"": 0.275}",{},61.747027,61.747027,271.534013,0.000180,,,q_p is represented by machine_pressure and remains machine-side only; AGV q_p is N/A
weight_single|S|mixed|43|agv_wait|single_coeff|25,2026-06-03T15:01:55,S_mixed_seed43,S,mixed,43,50043,50043,0.0,B-CORE,solved,,0.011158,agv_wait,single_coeff,25,0,"{""agv_wait"": 0.3125}",{},61.747027,61.747027,271.534013,0.000130,,,q_p is represented by machine_pressure and remains machine-side only; AGV q_p is N/A
weight_single|S|mixed|43|agv_wait|single_coeff|50,2026-06-03T15:01:55,S_mixed_seed43,S,mixed,43,50043,50043,0.0,B-CORE,solved,,0.010336,agv_wait,single_coeff,50,0,"{""agv_wait"": 0.375}",{},61.747027,61.747027,271.534013,0.000121,,,q_p is represented by machine_pressure and remains machine-side only; AGV q_p is N/A
weight_single|S|mixed|43|agv_remaining_ops|single_coeff|-25,2026-06-03T15:01:55,S_mixed_seed43,S,mixed,43,50043,50043,0.0,B-CORE,solved,,0.009681,agv_remaining_ops,single_coeff,-25,0,"{""agv_remaining_ops"": -0.11249999999999999}",{},61.747027,61.747027,271.534013,0.000113,,,q_p is represented by machine_pressure and remains machine-side only; AGV q_p is N/A
weight_single|S|mixed|43|agv_wait|single_coeff|-25,2026-06-03T15:01:55,S_mixed_seed43,S,mixed,43,50043,50043,0.0,B-CORE,solved,,0.015407,agv_wait,single_coeff,-25,0,"{""agv_wait"": 0.1875}",{},61.747027,61.747027,271.534013,0.000185,,,q_p is represented by machine_pressure and remains machine-side only; AGV q_p is N/A
weight_single|S|mixed|43|agv_remaining_ops|single_coeff|10,2026-06-03T15:01:55,S_mixed_seed43,S,mixed,43,50043,50043,0.0,B-CORE,solved,,0.010093,agv_remaining_ops,single_coeff,10,0,"{""agv_remaining_ops"": -0.165}",{},61.747027,61.747027,271.534013,0.000119,,,q_p is represented by machine_pressure and remains machine-side only; AGV q_p is N/A
weight_single|S|mixed|43|agv_wait|single_coeff|-50,2026-06-03T15:01:55,S_mixed_seed43,S,mixed,43,50043,50043,0.0,B-CORE,solved,,0.012676,agv_wait,single_coeff,-50,0,"{""agv_wait"": 0.125}",{},61.747027,61.747027,271.534013,0.000150,,,q_p is represented by machine_pressure and remains machine-side only; AGV q_p is N/A
weight_single|S|mixed|43|agv_remaining_ops|single_coeff|-10,2026-06-03T15:01:55,S_mixed_seed43,S,mixed,43,50043,50043,0.0,B-CORE,solved,,0.014309,agv_remaining_ops,single_coeff,-10,0,"{""agv_remaining_ops"": -0.135}",{},61.747027,61.747027,271.534013,0.000170,,,q_p is represented by machine_pressure and remains machine-side only; AGV q_p is N/A
weight_single|S|mixed|43|agv_remaining_ops|single_coeff|50,2026-06-03T15:01:55,S_mixed_seed43,S,mixed,43,50043,50043,0.0,B-CORE,solved,,0.011885,agv_remaining_ops,single_coeff,50,0,"{""agv_remaining_ops"": -0.22499999999999998}",{},61.747027,61.747027,271.534013,0.000136,,,q_p is represented by machine_pressure and remains machine-side only; AGV q_p is N/A
weight_single|S|mixed|43|agv_remaining_ops|single_coeff|-50,2026-06-03T15:01:55,S_mixed_seed43,S,mixed,43,50043,50043,0.0,B-CORE,solved,,0.014041,agv_remaining_ops,single_coeff,-50,0,"{""agv_remaining_ops"": -0.075}",{},61.747027,61.747027,271.534013,0.000173,,,q_p is represented by machine_pressure and remains machine-side only; AGV q_p is N/A
weight_single|S|mixed|43|agv_remaining_ops|single_coeff|25,2026-06-03T15:01:55,S_mixed_seed43,S,mixed,43,50043,50043,0.0,B-CORE,solved,,0.015780,agv_remaining_ops,single_coeff,25,0,"{""agv_remaining_ops"": -0.1875}",{},61.747027,61.747027,271.534013,0.000186,,,q_p is represented by machine_pressure and remains machine-side only; AGV q_p is N/A
weight_single|S|mixed|43|bottleneck|single_component|10,2026-06-03T15:01:55,S_mixed_seed43,S,mixed,43,50043,50043,0.0,B-CORE,solved,,0.011035,bottleneck,single_component,10,0,{},"{""bottleneck"": 1.1}",61.747027,61.747027,271.534013,0.000131,,,q_p is represented by machine_pressure and remains machine-side only; AGV q_p is N/A
weight_single|S|mixed|43|bottleneck|single_component|-10,2026-06-03T15:01:55,S_mixed_seed43,S,mixed,43,50043,50043,0.0,B-CORE,solved,,0.015462,bottleneck,single_component,-10,0,{},"{""bottleneck"": 0.9}",61.747027,61.747027,271.534013,0.000185,,,q_p is represented by machine_pressure and remains machine-side only; AGV q_p is N/A
weight_single|S|mixed|43|bottleneck|single_component|-25,2026-06-03T15:01:55,S_mixed_seed43,S,mixed,43,50043,50043,0.0,B-CORE,solved,,0.011307,bottleneck,single_component,-25,0,{},"{""bottleneck"": 0.75}",61.747027,61.747027,271.534013,0.000131,,,q_p is represented by machine_pressure and remains machine-side only; AGV q_p is N/A
weight_single|S|mixed|43|bottleneck|single_component|25,2026-06-03T15:01:55,S_mixed_seed43,S,mixed,43,50043,50043,0.0,B-CORE,solved,,0.011697,bottleneck,single_component,25,0,{},"{""bottleneck"": 1.25}",61.747027,61.747027,271.534013,0.000137,,,q_p is represented by machine_pressure and remains machine-side only; AGV q_p is N/A
weight_single|S|mixed|43|job_urgency|single_component|10,2026-06-03T15:01:55,S_mixed_seed43,S,mixed,43,50043,50043,0.0,B-CORE,solved,,0.010205,job_urgency,single_component,10,0,{},"{""job_urgency"": 1.1}",61.747027,61.747027,271.534013,0.000121,,,q_p is represented by machine_pressure and remains machine-side only; AGV q_p is N/A
weight_single|S|mixed|43|job_urgency|single_component|-10,2026-06-03T15:01:55,S_mixed_seed43,S,mixed,43,50043,50043,0.0,B-CORE,solved,,0.011500,job_urgency,single_component,-10,0,{},"{""job_urgency"": 0.9}",61.747027,61.747027,271.534013,0.000133,,,q_p is represented by machine_pressure and remains machine-side only; AGV q_p is N/A
weight_single|S|mixed|43|job_urgency|single_component|25,2026-06-03T15:01:55,S_mixed_seed43,S,mixed,43,50043,50043,0.0,B-CORE,solved,,0.011058,job_urgency,single_component,25,0,{},"{""job_urgency"": 1.25}",61.747027,61.747027,271.534013,0.000127,,,q_p is represented by machine_pressure and remains machine-side only; AGV q_p is N/A
weight_single|S|mixed|43|bottleneck|single_component|-50,2026-06-03T15:01:55,S_mixed_seed43,S,mixed,43,50043,50043,0.0,B-CORE,solved,,0.015774,bottleneck,single_component,-50,0,{},"{""bottleneck"": 0.5}",61.382561,61.382561,278.605081,0.000184,,,q_p is represented by machine_pressure and remains machine-side only; AGV q_p is N/A
weight_single|S|mixed|43|bottleneck|single_component|50,2026-06-03T15:01:55,S_mixed_seed43,S,mixed,43,50043,50043,0.0,B-CORE,solved,,0.015941,bottleneck,single_component,50,0,{},"{""bottleneck"": 1.5}",55.966359,55.966359,248.282605,0.000189,,,q_p is represented by machine_pressure and remains machine-side only; AGV q_p is N/A
weight_single|S|mixed|43|job_urgency|single_component|-25,2026-06-03T15:01:55,S_mixed_seed43,S,mixed,43,50043,50043,0.0,B-CORE,solved,,0.012556,job_urgency,single_component,-25,0,{},"{""job_urgency"": 0.75}",55.966359,55.966359,248.282605,0.000146,,,q_p is represented by machine_pressure and remains machine-side only; AGV q_p is N/A
weight_single|S|mixed|43|transport|single_component|-10,2026-06-03T15:01:55,S_mixed_seed43,S,mixed,43,50043,50043,0.0,B-CORE,solved,,0.010221,transport,single_component,-10,0,{},"{""transport"": 0.9}",61.747027,61.747027,271.534013,0.000120,,,q_p is represented by machine_pressure and remains machine-side only; AGV q_p is N/A
